"시도코드","시도명","번호","업소명","주소","전화번호","취급품목","addr_road","addr_jibun","zip_code","sgg_name","longitude","latitude","address_type","geo_grade","geo_query","geo_attempt"
"47","경상북도","10","현대의료기","경상북도 영천시 모란2길 38 (야사동)","054-334-9986","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 수동휠체어","경북 영천시 모란2길 38","경북 영천시 야사동 333-25","38833","영천시","128.942177459108","35.9759058847658","ROAD_ADDR","A","경상북도 영천시 모란2길 38 (야사동)","1"
"47","경상북도","9","현대의료기","경상북도 포항시 남구 상공로 129 (대도동)","054-272-3618","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 수동휠체어","경북 포항시 남구 상공로 129","경북 포항시 남구 대도동 91-22","37782","포항시 남구","129.361428246488","36.0190237231734","ROAD_ADDR","A","경상북도 포항시 남구 상공로 129 (대도동)","1"
"47","경상북도","8","현대체육사","경상북도 문경시 호서로 18 (점촌동)","054-555-3671","전동휠체어(가군, 나군) | 의료용 스쿠터","경북 문경시 호서로 18","경북 문경시 점촌동 247-2","36971","문경시","128.199149062816","36.5964405040989","ROAD_ADDR","A","경상북도 문경시 호서로 18 (점촌동)","1"
"47","경상북도","7","형제의료기","경상북도 성주군 성주순환로 275 (성주읍)","054-931-6643","전동휠체어(가군, 나군) | 의료용 스쿠터 | 이동식전동리프트 | 수동휠체어","경북 성주군 성주읍 성주순환로 275","경북 성주군 성주읍 성산리 68-28","40031","성주군","128.292552995894","35.9187940436535","ROAD_ADDR","A","경상북도 성주군 성주순환로 275 (성주읍)","1"
"47","경상북도","6","화니라이프 경주점","경상북도 경주시 안강중앙로 56-1, 1층 (안강읍)","054-762-1230","전동휠체어(가군, 나군) | 의료용 스쿠터 | 전방보행차 | 후방보행차 | 수동휠체어","경북 경주시 안강읍 안강중앙로 56-1","경북 경주시 안강읍 산대리 1590-14","38017","경주시","129.206241669664","35.9947955839611","ROAD_ADDR","A","경상북도 경주시 안강중앙로 56-1, 1층 (안강읍)","1"
"47","경상북도","5","화니라이프케어","경상북도 포항시 북구 청하로 222-1, 1층 (청하면)","010-3524-6766","전동휠체어(가군, 나군) | 의료용 스쿠터 | 전방보행차 | 후방보행차 | 수동휠체어","경북 포항시 북구 청하면 청하로 222-1","경북 포항시 북구 청하면 덕성리 28-2","37515","포항시 북구","129.340483745274","36.1988914236605","ROAD_ADDR","A","경상북도 포항시 북구 청하로 222-1, 1층 (청하면)","1"
"47","경상북도","4","화니라이프케어 남포항점","경상북도 포항시 남구 정몽주로 592 (오천읍)","054-293-7269","전동휠체어(가군, 나군) | 의료용 스쿠터 | 이동식전동리프트","경북 포항시 남구 오천읍 정몽주로 592","경북 포항시 남구 오천읍 용덕리 295","37907","포항시 남구","129.416086599207","35.9710120586067","ROAD_ADDR","A","경상북도 포항시 남구 정몽주로 592 (오천읍)","1"
"47","경상북도","3","효감의료기","경상북도 경주시 양정로 294 (동천동)","054-773-4111","전동휠체어(가군, 나군) | 의료용 스쿠터 | 수동휠체어","경북 경주시 양정로 294","경북 경주시 동천동 987-6","38099","경주시","129.224488563116","35.8590317127006","ROAD_ADDR","A","경상북도 경주시 양정로 294 (동천동)","1"
"47","경상북도","2","효성의료기","경상북도 포항시 남구 상공로 123, 1층 (대도동)","054-273-8350","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 수동휠체어","경북 포항시 남구 상공로 123","경북 포항시 남구 대도동 91-3","37782","포항시 남구","129.361053148051","36.0186628764246","ROAD_ADDR","A","경상북도 포항시 남구 상공로 123, 1층 (대도동)","1"
"47","경상북도","1","휠라인업스포츠","경상북도 칠곡군 왜관읍 매원새마길 20-34 , 1층 102호 (왜관읍)","054-973-1472","전동휠체어(가군, 나군) | 의료용 스쿠터 | 자세보조용구 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어","경북 칠곡군 왜관읍 매원새마길 20-34","경북 칠곡군 왜관읍 매원리 698-7","39872","칠곡군","128.421531967143","35.9892086527552","ROAD_ADDR","A","경상북도 칠곡군 왜관읍 매원새마길 20-34 , 1층 102호 (왜관읍)","1"
"48","경상남도","187","(주)한마음","경상남도 창원시 진해구 진해대로 1042 (풍호동)","055-542-2808","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어","경남 창원시 진해구 진해대로 1042","경남 창원시 진해구 풍호동 803-4","51654","창원시 진해구","128.70774532806","35.1365202169398","ROAD_ADDR","A","경상남도 창원시 진해구 진해대로 1042 (풍호동)","1"
"48","경상남도","186","(주)현대의료기","경상남도 창원시 마산회원구 합성동2길 6 (합성동)","055-292-5072","전동휠체어(가군, 나군) | 의료용 스쿠터 | 수동휠체어","경남 창원시 마산회원구 합성동2길 6","경남 창원시 마산회원구 합성동 158-4","51356","창원시 마산회원구","128.585940618364","35.2421174997188","ROAD_ADDR","A","경상남도 창원시 마산회원구 합성동2길 6 (합성동)","1"
"48","경상남도","185","100세 보청기 스쿠터","경상남도 함양군 고운로 74-1 (함양읍, 호수미용실)","055-962-7895","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기","경남 함양군 함양읍 고운로 74-1","경남 함양군 함양읍 용평리 613-3","50039","함양군","127.729569708751","35.5207796175095","ROAD_ADDR","A","경상남도 함양군 고운로 74-1 (함양읍, 호수미용실)","1"
"48","경상남도","184","DS 메디텍","경상남도 김해시 율하3로 22, 103호 (율하동)","055-336-2405","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어","경남 김해시 율하3로 22","경남 김해시 율하동 1347-1","51018","김해시","128.813234580297","35.1701779471509","ROAD_ADDR","A","경상남도 김해시 율하3로 22, 103호 (율하동)","1"
"48","경상남도","183","Z-119 (모든레져)","경상남도 창원시마산회원구 무역로 271, 상가2동 101호 (봉암동, 봉암아파트)","055-299-6854","전동휠체어(가군, 나군) | 의료용 스쿠터","경남 창원시 마산회원구 무역로 271","경남 창원시 마산회원구 봉암동 194","51344","창원시 마산회원구","128.615561842501","35.2135296117918","ROAD_ADDR","A","경상남도 창원시마산회원구 무역로 271, 상가2동 101호 (봉암동, 봉암아파트)","1"
"48","경상남도","182","가가의료기","경상남도 진주시 대신로348번길 20, 1층 (하대동)","055-747-6222","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 수동휠체어","경남 진주시 대신로348번길 20","경남 진주시 하대동 328-23","52769","진주시","128.11879483303","35.1915148405568","ROAD_ADDR","A","경상남도 진주시 대신로348번길 20, 1층 (하대동)","1"
"48","경상남도","181","가람의료기","경상남도 창원시 의창구 사림로 12 (사림동)","055-275-5213","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 전방보행차 | 후방보행차 | 수동휠체어","경남 창원시 의창구 사림로 12","경남 창원시 의창구 사림동 100-5","51149","창원시 의창구","128.674926775907","35.2455078913226","ROAD_ADDR","A","경상남도 창원시 의창구 사림로 12 (사림동)","1"
"48","경상남도","180","가야메디케어","경상남도 김해시 구지로 129, 1층 (대성동)","010-9397-1876","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어","경남 김해시 구지로 129","경남 김해시 대성동 135-13","50911","김해시","128.877529940071","35.239017906089","ROAD_ADDR","A","경상남도 김해시 구지로 129, 1층 (대성동)","1"
"48","경상남도","179","가야의료기상사","경상남도 합천군 충효로 84-5 (합천읍)","055-933-3344","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 수동휠체어","경남 합천군 합천읍 충효로 84-5","경남 합천군 합천읍 합천리 656-2","50233","합천군","128.161769090522","35.5678602279257","ROAD_ADDR","A","경상남도 합천군 충효로 84-5 (합천읍)","1"
"48","경상남도","178","가온유통","경상남도 합천군 동서로 42-3, 2호 (합천읍)","055-931-5554","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 수동휠체어","경남 합천군 합천읍 동서로 42-3","경남 합천군 합천읍 합천리 532","50234","합천군","128.157002179557","35.5673356826541","ROAD_ADDR","A","경상남도 합천군 동서로 42-3, 2호 (합천읍)","1"
"48","경상남도","177","거성의료기상사","경상남도 진주시 강남로95번길 14 (칠암동)","055-755-5668","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 수동휠체어","경남 진주시 강남로95번길 14","경남 진주시 칠암동 100-18","52727","진주시","128.096249675866","35.1774394009806","ROAD_ADDR","A","경상남도 진주시 강남로95번길 14 (칠암동)","1"
"48","경상남도","176","거제삼성의료기","경상남도 거제시 서문로 69 (고현동)","055-633-8772","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 수동휠체어","경남 거제시 서문로 69","경남 거제시 고현동 978-5","53251","거제시","128.623288818894","34.8899516161127","ROAD_ADDR","A","경상남도 거제시 서문로 69 (고현동)","1"
"48","경상남도","175","거제의료기","경상남도 거제시 두모길 3-8 (두모동)","055-682-0883","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 수동휠체어","경남 거제시 두모길 3-8","경남 거제시 두모동 372-1","53317","거제시","128.721751609362","34.8707794008991","ROAD_ADDR","A","경상남도 거제시 두모길 3-8 (두모동)","1"
"48","경상남도","174","건강100세","경상남도 김해시 칠산로325번길 5 (화목동)","055-326-7718","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 전방보행차 | 후방보행차 | 수동휠체어","경남 김해시 칠산로325번길 5","경남 김해시 화목동 356-8","51006","김해시","128.849267326693","35.2014247582627","ROAD_ADDR","A","경상남도 김해시 칠산로325번길 5 (화목동)","1"
"48","경상남도","173","건강의료기","경상남도 진주시 진주대로 853-1 (주약동)","055-757-5579","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어","경남 진주시 진주대로 853-1","경남 진주시 주약동 156-14","52716","진주시","128.091780248974","35.1768333596787","ROAD_ADDR","A","경상남도 진주시 진주대로 853-1 (주약동)","1"
"48","경상남도","172","건강하다","경상남도 김해시 골든루트로 80-59 608호, 6층 8호 (주촌면)","055-313-9320","의지·보조기(교정형신발 등) | 전동휠체어(가군, 나군) | 자세보조용구 | 욕창예방방석 | 욕창예방매트리스 | 수동휠체어","경남 김해시 주촌면 골든루트로 80-59","경남 김해시 주촌면 농소리 158-1","50969","김해시","128.832271264702","35.2149946069052","ROAD_ADDR","A","경상남도 김해시 골든루트로 80-59 608호, 6층 8호 (주촌면)","1"
"48","경상남도","171","경남미래엠텍","경상남도 거제시 연사3길 7, 101호 (연초면)","055-636-5898","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어","경남 거제시 연초면 연사3길 7","경남 거제시 연초면 연사리 249-3","53209","거제시","128.645362848979","34.9111619332934","ROAD_ADDR","A","경상남도 거제시 연사3길 7, 101호 (연초면)","1"
"48","경상남도","170","경남보조기상사","경상남도 창원시 마산합포구 3·15대로 302-1 (서성동)","055-242-0815","의지·보조기(교정형신발 등) | 전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어","경남 창원시 마산합포구 3.15대로 302-1","경남 창원시 마산합포구 서성동 83-25","51734","창원시 마산합포구","128.570869569475","35.2027107224555","ROAD_ADDR","A","경상남도 창원시 마산합포구 3·15대로 302-1 (서성동)","1"
"48","경상남도","169","경남의료기상사","경상남도 창원시마산회원구 구암남2길 6 (구암동)","055-295-8687","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 전방보행차 | 후방보행차 | 수동휠체어","경남 창원시 마산회원구 구암남2길 6","경남 창원시 마산회원구 구암동 26-16","51354","창원시 마산회원구","128.590979431269","35.2433176704081","ROAD_ADDR","A","경상남도 창원시마산회원구 구암남2길 6 (구암동)","1"
"48","경상남도","168","경남의료기상사","경상남도 통영시 충렬안길 4, 1층 (항남동, CNA)","055-642-3408","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 수동휠체어","경남 통영시 충렬안길 4","경남 통영시 항남동 255-1","53061","통영시","128.421541429413","34.8426213435505","ROAD_ADDR","A","경상남도 통영시 충렬안길 4, 1층 (항남동, CNA)","1"
"48","경상남도","167","경상메디칼","경상남도 진주시 호탄길27번길 5, 1층 1호 (호탄동, 우영빌)","055-763-7501","의지·보조기(교정형신발 등) | 전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 자세보조용구 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 수동휠체어","경남 진주시 호탄길27번길 5","경남 진주시 호탄동 611-4","52819","진주시","128.115592282664","35.1637813115854","ROAD_ADDR","A","경상남도 진주시 호탄길27번길 5, 1층 1호 (호탄동, 우영빌)","1"
"48","경상남도","166","고려의료기","경상남도 산청군 산청읍 중앙로 42","055-974-3222","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어","경남 산청군 산청읍 중앙로 42","경남 산청군 산청읍 지리 336-32","52225","산청군","127.87899643972","35.4145519089099","ROAD_ADDR","A","경상남도 산청군 산청읍 중앙로 42","1"
"48","경상남도","165","고성의료기","경상남도 고성군 중앙로 39 (고성읍)","055-674-1615","전동휠체어(가군, 나군) | 의료용 스쿠터 | 수동휠체어","경남 고성군 고성읍 중앙로 39","경남 고성군 고성읍 동외리 295-18","52942","고성군","128.324616525874","34.9742255377215","ROAD_ADDR","A","경상남도 고성군 중앙로 39 (고성읍)","1"
"48","경상남도","164","공룡모터스","경상남도 고성군 동외로 219 (고성읍)","055-673-4550","전동휠체어(가군, 나군) | 의료용 스쿠터","경남 고성군 고성읍 동외로 219","경남 고성군 고성읍 송학리 444-3","52937","고성군","128.326920672211","34.9809431176001","ROAD_ADDR","A","경상남도 고성군 동외로 219 (고성읍)","1"
"48","경상남도","163","국제의료기","경상남도 창원시 의창구 원이대로 283, 1층 114호 (봉곡동, 청마상가)","055-288-4600","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어","경남 창원시 의창구 원이대로 283","경남 창원시 의창구 봉곡동 37-3","51176","창원시 의창구","128.65099480388","35.2427122869449","ROAD_ADDR","A","경상남도 창원시 의창구 원이대로 283, 1층 114호 (봉곡동, 청마상가)","1"
"48","경상남도","162","굿모닝보청기, 굿모닝의료기","경상남도 합천군 동서로 87, 102호 (합천읍)","055-932-7770","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어","경남 합천군 합천읍 동서로 87","경남 합천군 합천읍 합천리 667-2","50233","합천군","128.161958902593","35.5670872989087","ROAD_ADDR","A","경상남도 합천군 동서로 87, 102호 (합천읍)","1"
"48","경상남도","161","근로복지공단 재활공학연구소 창원서비스센터","경남 창원시 성산구 중앙동(중앙동) 104-1 창원산재병원","055-280-7666","의지·보조기(교정형신발 등) | 전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 수동휠체어","경남 창원시 성산구 창원대로 721","경남 창원시 성산구 중앙동 104-1","51524","창원시 성산구","128.671367820293","35.2184583350843","REGION_ADDR","A","경남 창원시 성산구 중앙동(중앙동) 104-1 창원산재병원","1"
"48","경상남도","160","금아의료기","경상남도 양산시 민등대길 34 (상북면)","055-375-7507","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 수동휠체어","경남 양산시 상북면 민등대길 34","경남 양산시 상북면 대석리 821-13","50563","양산시","129.054484666014","35.3923116633316","ROAD_ADDR","A","경상남도 양산시 민등대길 34 (상북면)","1"
"48","경상남도","159","금아의료기","경상남도 진주시 도동로239번길 18, 101호 (하대동)","055-762-5237","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 수동휠체어","경남 진주시 도동로239번길 18","경남 진주시 하대동 321-18","52768","진주시","128.120129815947","35.1917399005136","ROAD_ADDR","A","경상남도 진주시 도동로239번길 18, 101호 (하대동)","1"
"48","경상남도","158","기찬메디","경상남도 양산시 백호2길 32-14, 1층 (물금읍)","055-386-3697","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어","경남 양산시 물금읍 백호2길 32-14","경남 양산시 물금읍 가촌리 1257-15","50613","양산시","128.996524042758","35.3191258365436","ROAD_ADDR","A","경상남도 양산시 백호2길 32-14, 1층 (물금읍)","1"
"48","경상남도","157","김해메디케어","경상남도 김해시 김해대로2385번길 26, 101호 (부원동, 청구타운)","055-328-6677","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어","경남 김해시 김해대로2385번길 26","경남 김해시 부원동 682-7","50924","김해시","128.8875592006","35.2293195856672","ROAD_ADDR","A","경상남도 김해시 김해대로2385번길 26, 101호 (부원동, 청구타운)","1"
"48","경상남도","156","나눔메디칼","경상남도 진주시 진양호로 446 (인사동)","055-920-8100","전동휠체어(가군, 나군) | 의료용 스쿠터","경남 진주시 진양호로 446","경남 진주시 인사동 153-9","52689","진주시","128.074775557115","35.1899620449616","ROAD_ADDR","A","경상남도 진주시 진양호로 446 (인사동)","1"
"48","경상남도","155","나이스(NICE)의료기","경상남도 김해시 금관대로1190번길 35-14, 1층 (외동)","010-8802-9998","전동휠체어(가군, 나군) | 수동휠체어","경남 김해시 금관대로1190번길 35-14","경남 김해시 외동 1220-1","50956","김해시","128.856782521133","35.2328130211777","ROAD_ADDR","A","경상남도 김해시 금관대로1190번길 35-14, 1층 (외동)","1"
"48","경상남도","154","나이스의료기","경상남도 창녕군 동포로 30 (남지읍)","055-526-5556","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어","경남 창녕군 남지읍 동포로 30","경남 창녕군 남지읍 남지리 294-11","50357","창녕군","128.481788584941","35.3918896996944","ROAD_ADDR","A","경상남도 창녕군 동포로 30 (남지읍)","1"
"48","경상남도","153","남경의료기","경상남도 양산시 황산로 649 (물금읍, 범어유리,우주오토카)","055-362-8275","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어","경남 양산시 물금읍 황산로 649","경남 양산시 물금읍 범어리 772-23","50597","양산시","129.00454008305","35.3293078236253","ROAD_ADDR","A","경상남도 양산시 황산로 649 (물금읍, 범어유리,우주오토카)","1"
"48","경상남도","152","남도의료기","경상남도 진주시 말티고개로 102-3, 101,102호 (하대동, 하대대영아파트)","010-2327-4158","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어","경남 진주시 말티고개로 102-3","경남 진주시 하대동 654-2","52742","진주시","128.112752946668","35.1966031743668","ROAD_ADDR","A","경상남도 진주시 말티고개로 102-3","2"
"48","경상남도","151","남북하이테크메디칼","경상남도 창원시마산합포구 합포로 140 (산호동)","055-245-7891","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 전방보행차 | 후방보행차","경남 창원시 마산합포구 합포로 140","경남 창원시 마산합포구 산호동 324-6","51723","창원시 마산합포구","128.584116254104","35.2102006000573","ROAD_ADDR","A","경상남도 창원시마산합포구 합포로 140 (산호동)","1"
"48","경상남도","150","남사헬스케어","경상남도 사천시 사남면 하동길 52 (사남면)","055-855-7741","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 수동휠체어","경남 사천시 사남면 하동길 52","경남 사천시 사남면 유천리 20-4","52532","사천시","128.07766797981","35.0680650850713","ROAD_ADDR","A","경상남도 사천시 사남면 하동길 52 (사남면)","1"
"48","경상남도","149","남양의료기","경상남도 창원시마산합포구 문화동4길 13-9 (월남동2가)","055-221-0846","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어","경남 창원시 마산합포구 문화동4길 13-9","경남 창원시 마산합포구 월남동2가 17-5","51740","창원시 마산합포구","128.562104726938","35.1860195954255","ROAD_ADDR","A","경상남도 창원시마산합포구 문화동4길 13-9 (월남동2가)","1"
"48","경상남도","148","남해독일보청기 재솔복지용구의료기","경상남도 남해군 화전로 84-1 (남해읍, 월드컵체육사)","055-864-1201","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 수동휠체어","경남 남해군 남해읍 화전로 84-1","경남 남해군 남해읍 북변리 158-1","52420","남해군","127.894177234099","34.838755672384","ROAD_ADDR","A","경상남도 남해군 화전로 84-1 (남해읍, 월드컵체육사)","1"
"48","경상남도","147","남해의료기","경상남도 남해군 화전로 177 (남해읍)","055-862-7799","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방매트리스 | 이동식전동리프트 | 수동휠체어","경남 남해군 남해읍 화전로 177","경남 남해군 남해읍 차산리 784-19","52417","남해군","127.89430032342","34.8471738183472","ROAD_ADDR","A","경상남도 남해군 화전로 177 (남해읍)","1"
"48","경상남도","146","단골의료기","경상남도 밀양시 북성로 10 (내이동)","055-354-1578","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어","경남 밀양시 북성로 10","경남 밀양시 내이동 1189-2","50423","밀양시","128.744015095893","35.4980497974841","ROAD_ADDR","A","경상남도 밀양시 북성로 10 (내이동)","1"
"48","경상남도","145","대경의료기","경상남도 양산시 덕계로 27 (덕계동)","055-386-8489","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 수동휠체어","경남 양산시 덕계로 27","경남 양산시 덕계동 755-4","50556","양산시","129.148506839666","35.3709199951937","ROAD_ADDR","A","경상남도 양산시 덕계로 27 (덕계동)","1"
"48","경상남도","144","대도의료기","경상남도 진주시 큰들로66번길 14, 1층 102호 (상평동, 동국강변타워1차)","055-759-1999","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 수동휠체어","경남 진주시 큰들로66번길 14","경남 진주시 상평동 227","52814","진주시","128.110051884118","35.1699229328502","ROAD_ADDR","A","경상남도 진주시 큰들로66번길 14, 1층 102호 (상평동, 동국강변타워1차)","1"
"48","경상남도","143","대림오토바이","경상남도 진주시 진산로 8 (옥봉동)","055-743-1060","전동휠체어(가군, 나군) | 의료용 스쿠터","경남 진주시 진산로 8","경남 진주시 옥봉동 785-28","52760","진주시","128.092398008848","35.1930064020717","ROAD_ADDR","A","경상남도 진주시 진산로 8 (옥봉동)","1"
"48","경상남도","142","대림의료기","경상남도 창녕군 명덕로 45 (창녕읍)","055-533-5004","전동휠체어(가군, 나군) | 의료용 스쿠터 | 수동휠체어","경남 창녕군 창녕읍 명덕로 45","경남 창녕군 창녕읍 교리 278","50317","창녕군","128.494381425029","35.5429913043778","ROAD_ADDR","A","경상남도 창녕군 명덕로 45 (창녕읍)","1"
"48","경상남도","141","대림의료기(수리)","경상남도 창녕군 명덕로 45 (창녕읍)","055-533-5004","전동휠체어(가군, 나군) | 의료용 스쿠터","경남 창녕군 창녕읍 명덕로 45","경남 창녕군 창녕읍 교리 278","50317","창녕군","128.494381425029","35.5429913043778","ROAD_ADDR","A","경상남도 창녕군 명덕로 45 (창녕읍)","1"
"48","경상남도","140","대성의료기상사","경상남도 김해시 가락로24번길 14-1 (부원동)","055-336-4315","전동휠체어(가군, 나군) | 의료용 스쿠터","경남 김해시 가락로24번길 14-1","경남 김해시 부원동 613-3","50925","김해시","128.88397635668","35.2285854418107","ROAD_ADDR","A","경상남도 김해시 가락로24번길 14-1 (부원동)","1"
"48","경상남도","139","대세메디케어","경상남도 진주시 솔밭로139번길 8 (상대동, 우성골든빌)","055-755-0533","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어","경남 진주시 솔밭로139번길 8","경남 진주시 상대동 288-16","52788","진주시","128.106133660193","35.1817376917127","ROAD_ADDR","A","경상남도 진주시 솔밭로139번길 8 (상대동, 우성골든빌)","1"
"48","경상남도","138","대왕의료기","경상남도 창녕군 낙동로 532 (남지읍)","055-526-3765","전동휠체어(가군, 나군) | 의료용 스쿠터","경남 창녕군 남지읍 낙동로 532","경남 창녕군 남지읍 남지리 274-3","50357","창녕군","128.482639680138","35.389461539103","ROAD_ADDR","A","경상남도 창녕군 낙동로 532 (남지읍)","1"
"48","경상남도","137","대학의료기","경상남도 양산시 화합1길 7-1, 1층 (물금읍)","055-384-7788","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어","경남 양산시 물금읍 화합1길 7-1","경남 양산시 물금읍 범어리 2698-9","50610","양산시","129.008059488707","35.3294070087299","ROAD_ADDR","A","경상남도 양산시 화합1길 7-1, 1층 (물금읍)","1"
"48","경상남도","136","대한의료기","경상남도 창원시 진해구 충장로 357, A동 114호 (경화동)","055-547-0445","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어","경남 창원시 진해구 충장로 357","경남 창원시 진해구 경화동 972-7","51671","창원시 진해구","128.691103309056","35.1539137625104","ROAD_ADDR","A","경상남도 창원시 진해구 충장로 357, A동 114호 (경화동)","1"
"48","경상남도","135","더존메딕스","경상남도 밀양시 하송정1길 11, 1층 (내이동)","055-353-5625","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스","경남 밀양시 하송정1길 11","경남 밀양시 내이동 720-3","50428","밀양시","128.750403858863","35.4969127978788","ROAD_ADDR","A","경상남도 밀양시 하송정1길 11, 1층 (내이동)","1"
