"시도코드","시도명","번호","업소명","주소","전화번호","취급품목"
"44","충청남도","47","에벤에셀","충청남도 금산군 비선길 23 (금산읍)","010-5521-1925","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 수동휠체어"
"44","충청남도","46","엔젤복지용구","충청남도 홍성군 조양로 227, 105호 (홍성읍)","041-632-2209","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"44","충청남도","45","엔젤요양서비스","충청남도 천안시 동남구 청수7로 43, 202호 (청당동)","010-9839-5809","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 수동휠체어"
"44","충청남도","44","연세의료기","충청남도 천안시 서북구 두정로 203, 106호 (두정동)","041-581-1180","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 전방보행차 | 후방보행차 | 수동휠체어"
"44","충청남도","43","예산의료기 복지용구","충청남도 예산군 임성로 40 (예산읍)","041-331-5979","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 수동휠체어"
"44","충청남도","42","온양의료기","충청남도 아산시 번영로 177 (권곡동)","041-545-7263","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 수동휠체어"
"44","충청남도","41","우리의료기","충청남도 천안시 서북구 성환2로 19 , 2층 1호 (성환읍, 한서SS기정비센터)","010-9415-4600","전동휠체어(가군, 나군) | 의료용 스쿠터 | 이동식전동리프트 | 수동휠체어"
"44","충청남도","40","웅진대성의료기","충청남도 공주시 웅진로 118, 1층 (중학동)","041-853-7674","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"44","충청남도","39","원라인코리아","충청남도 논산시 대화로70번길 9-10, 1층 (화지동)","041-736-7477","전동휠체어(가군, 나군) | 의료용 스쿠터 | 이동식전동리프트 | 수동휠체어"
"44","충청남도","38","월드케어","충청남도 천안시 동남구 다가5길 21, 1층 (다가동, 일성기업)","041-573-8870","의지·보조기(교정형신발 등) | 전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"44","충청남도","37","웰라이프","충청남도 천안시 동남구 개목8길 7, 지하층 (봉명동, 청정세탁)","041-575-5368","의지·보조기(교정형신발 등) | 전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"44","충청남도","36","유진혤스케어","충청남도 천안시 동남구 통정6로 48 (신방동)","041-556-9477","전동휠체어(가군, 나군) | 의료용 스쿠터"
"44","충청남도","35","의료기백화점","충청남도 천안시 동남구 천안여상로 59, 102호 (봉명동)","041-571-8985","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"44","충청남도","34","이원건강의료기","충청남도 공주시 웅진로 235, 103호 (금성동)","041-852-5657","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 수동휠체어"
"44","충청남도","33","이원건강의료기천안역점","충청남도 천안시 동남구 대흥로 251 (대흥동)","041-555-2177","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 수동휠체어"
"44","충청남도","32","제이엔비모터스(주)","충청남도 논산시 마봉로79번길 17 (연무읍)","041-742-8883","전동휠체어(가군, 나군) | 의료용 스쿠터 | 수동휠체어"
"44","충청남도","31","제이제이(JJ)메디칼","충청남도 천안시 동남구 석곡3길 8 1층 101호 (성남면, ST솔루션)","010-4318-3158","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 수동휠체어"
"44","충청남도","30","조은의료기","충청남도 천안시 서북구 성환2로 19, 101호 (성환읍, 한서SS기정비센터)","010-9415-4600","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 전방보행차 | 후방보행차 | 수동휠체어"
"44","충청남도","29","주식회사 서원이엔엠","충청남도 천안시 동남구 미죽로 9, 1층 (풍세면, 소매점)","041-575-6448","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"44","충청남도","28","주원의료기&복지용구","충청남도 천안시 동남구 중앙로 64, 1층 (영성동, 서울치과)","041-555-5519","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 수동휠체어"
"44","충청남도","27","중앙메디케어","충청남도 서산시 수석산업로 5 지하1층 (수석동, 서산중앙병원)","041-664-0501","전동휠체어(가군, 나군) | 의료용 스쿠터 | 전방보행차 | 후방보행차 | 수동휠체어"
"44","충청남도","26","중앙의료기","충청남도 부여군 부여읍 부여로 5-8","041-835-7370","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"44","충청남도","25","지에스메디칼","충청남도 예산군 역전로 69 (예산읍)","041-335-2004","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방매트리스 | 수동휠체어"
"44","충청남도","24","진메디컬","충청남도 당진시 거산3거리길 21, 112호 (신평면, 정철어학원)","041-363-5959","전동휠체어(가군, 나군) | 의료용 스쿠터 | 수동휠체어"
"44","충청남도","23","진주의료기","충청남도 서천군 서천로 28-2 (서천읍, 서일학원)","041-953-3600","전동휠체어(가군, 나군) | 의료용 스쿠터"
"44","충청남도","22","천사의료기","충청남도 부여군 사비로99번길 8-2 (부여읍)","041-834-1060","전동휠체어(가군, 나군) | 의료용 스쿠터 | 수동휠체어"
"44","충청남도","21","청우복지용구 청우의료기","충청남도 예산군 예산읍 예산로176번길 4 (예산읍)","041-331-3412","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 수동휠체어"
"44","충청남도","20","충남장애인보장구센터","충청남도 공주시 무령로 261 (산성동)","010-5431-1125","전동휠체어(가군, 나군) | 의료용 스쿠터 | 수동휠체어"
"44","충청남도","19","충무의료기","충청남도 아산시 문화로 385, 1층 (모종동)","041-546-3838","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 수동휠체어"
"44","충청남도","18","충무휠체어","충청남도 예산군 예산로 208-1, 2층 (예산읍)","010-5599-0712","전동휠체어(가군, 나군) | 의료용 스쿠터 | 전방보행차 | 수동휠체어"
"44","충청남도","17","충서상사","충청남도 예산군 충서로 1154 A동남쪽 2,3,4상가 (예산읍)","010-8001-5788","전동휠체어(가군, 나군) | 의료용 스쿠터 | 이동식전동리프트"
"44","충청남도","16","충청의료기","충청남도 논산시 시민로294번길 5 (내동)","041-733-8687","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"44","충청남도","15","태안의료기복지센터","충청남도 태안군 군청6길 24 (태안읍)","041-672-3345","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"44","충청남도","14","태양의료기","충청남도 아산시 온천대로 1626-3, 103호 (풍기동, 포유치과)","010-5599-0712","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 수동휠체어"
"44","충청남도","13","토토무역상사","충청남도 홍성군 조양로65번길 59 (홍성읍)","041-634-1753","전동휠체어(가군, 나군) | 의료용 스쿠터 | 수동휠체어"
"44","충청남도","12","한국의료기","충청남도 홍성군 조양로 231 (홍성읍)","041-631-7599","전동휠체어(가군, 나군) | 의료용 스쿠터"
"44","충청남도","11","한빛복지용구","충청남도 공주시 무령로 264 (중동)","041-853-0831","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 수동휠체어"
"44","충청남도","10","한빛의수족보조기","충청남도 천안시 동남구 천안여상로 19, 1층 (봉명동, 모아문구)","041-592-0222","의지·보조기(교정형신발 등) | 전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 수동휠체어"
"44","충청남도","9","행복의료기","충청남도 홍성군 홍성천길 242, A-4동 6호 (홍성읍, 홍성전통시장 어물전)","010-6273-7221","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 수동휠체어"
"44","충청남도","8","행복이음의료기","충청남도 금산군 금산로 1468 (금산읍, 하나로텔레콤)","041-751-8222","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 수동휠체어"
"44","충청남도","7","현대의료기","충청남도 천안시 서북구 다가말3길 16 (쌍용동, 현대의료기)","041-573-8114","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 수동휠체어"
"44","충청남도","6","혜승의료기","충청남도 논산시 중앙로384번길 35-6, C동 101호 (취암동)","041-735-3298","전동휠체어(가군, 나군) | 의료용 스쿠터 | 수동휠체어"
"44","충청남도","5","호야의료기","충청남도 홍성군 의사로 42 (홍성읍)","010-9061-5378","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 수동휠체어"
"44","충청남도","4","홍성의료기상사","충청남도 홍성군 조양로 225 (홍성읍)","041-634-6767","전동휠체어(가군, 나군) | 의료용 스쿠터 | 수동휠체어"
"44","충청남도","3","효심 복지용구 보장구판매대여","충청남도 서산시 석림4로 54, 1층 102호 (석림동, 힐타운)","010-2780-3129","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방매트리스"
"44","충청남도","2","희망메디칼","충청남도 천안시 서북구 미라15길 19, 102호 (쌍용동, 현부동산)","041-562-1210","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 수동휠체어"
"44","충청남도","1","희망의료기","충청남도 천안시 동남구 차돌로 91, 1층 (봉명동, 민성사)","010-9400-4907","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"47","경상북도","150","(사)한뇌협 김천전동스쿠터판매수리센터","경상북도 김천시 지좌강변길 11 (지좌동)","054-432-8668","전동휠체어(가군, 나군) | 의료용 스쿠터"
"47","경상북도","149","(주)영주헬스산업","경상북도 영주시 구성로 321, 1층 (영주동)","054-636-7515","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어 | 의안"
"47","경상북도","148","(주)한독의료기","경상북도 문경시 당교11길 5 (모전동)","054-555-9889","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"47","경상북도","147","100세동안영주점","경상북도 영주시 영주로 184 (영주동, 백세동안)","054-633-5009","전동휠체어(가군, 나군) | 의료용 스쿠터"
"47","경상북도","146","100세의료기","경상북도 상주시 상산로 77, 1층 (신봉동)","054-534-5119","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 수동휠체어"
"47","경상북도","145","HB 메디칼","경상북도 청도군 청도신기길 13 (청도읍)","010-3337-8841","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 수동휠체어"
"47","경상북도","144","MS보조기의료기","경상북도 구미시 구미중앙로 37 (원평동)","054-455-5433","의지·보조기(교정형신발 등) | 전동휠체어(가군, 나군) | 의료용 스쿠터 | 수동휠체어"
"47","경상북도","143","경북 굴렁쇠 사랑","경상북도 안동시 은행나무로 106-3, 107호 (옥동, 옥동주공임대아파트)","010-8252-0399","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"47","경상북도","142","경북 청우메디칼","경상북도 구미시 구미대로26길 19-11 , 201호 (신평동)","054-462-7012","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 전방보행차 | 수동휠체어"
"47","경상북도","141","경북메디칼","경상북도 영천시 상록2길 6 (야사동)","054-331-3185","전동휠체어(가군, 나군) | 의료용 스쿠터 | 수동휠체어"
"47","경상북도","140","경북복지용구사업소","경상북도 문경시 점촌1길 14-1 (점촌동)","054-554-7708","전동휠체어(가군, 나군) | 의료용 스쿠터 | 수동휠체어"
"47","경상북도","139","경북의료기","경상북도 상주시 상산로 331 (무양동)","054-535-8089","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 수동휠체어"
"47","경상북도","138","경북의료기","경상북도 구미시 신시로10길 7-1 (송정동)","054-455-0090","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 전방보행차 | 수동휠체어"
"47","경상북도","137","경북의료기","경상북도 예천군 시장로 132 (예천읍)","054-6552-2025","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 전방보행차 | 후방보행차 | 수동휠체어"
"47","경상북도","136","경북의료기상사","경상북도 포항시 북구 중앙로 429 (우현동)","054-244-5556","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기"
"47","경상북도","135","경산휠체어","경상북도 경산시 중방로 21 (중방동)","070-8272-0793","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"47","경상북도","134","경주의료기","경상북도 경주시 봉황로 49 (노서동)","054-772-6629","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 수동휠체어"
"47","경상북도","133","김천복지용구센터","경상북도 김천시 모암길 21 (모암동)","054-436-0639","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 수동휠체어"
"47","경상북도","132","김천의료기보청기","경상북도 김천시 자산로 126 (성내동)","054-434-4363","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"47","경상북도","131","나눔복지용구","경상북도 김천시 양금로 227 2층 (황금동)","054-439-8987","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"47","경상북도","130","다올메디칼","경상북도 경산시 남매로4길 13-12, 103동 1층 107호 (상방동, 태성아파트)","053-270-1004","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"47","경상북도","129","대경메디칼","경상북도 경산시 하양읍 대학로 1543 (A동2층23호)","053-857-5051","전동휠체어(가군, 나군) | 의료용 스쿠터"
"47","경상북도","128","대경의료기","경상북도 칠곡군 석전로 6-1 (왜관읍)","054-971-9200","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"47","경상북도","127","대동과학의료기상사","경상북도 김천시 용암로 1 (모암동)","054-432-4713","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 수동휠체어"
"47","경상북도","126","대성의료기","경상북도 영주시 영주로215번길 7-5, 1층 (영주동)","054-634-7455","전동휠체어(가군, 나군) | 의료용 스쿠터 | 전방보행차 | 후방보행차 | 수동휠체어"
"47","경상북도","125","동국의료기","경상북도 경주시 동대로 87 (석장동)","054-749-9950","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 수동휠체어"
"47","경상북도","124","동방의료기","경상북도 김천시 모암길 15 (모암동)","054-435-9960","전동휠체어(가군, 나군) | 의료용 스쿠터 | 수동휠체어"
"47","경상북도","123","동산보청기 의료기","경상북도 포항시 북구 대신로 40 (대신동)","054-246-2558","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"47","경상북도","122","동성보조기의료기","경상북도 포항시 북구 용당로 88 (대흥동)","054-247-7410","의지·보조기(교정형신발 등) | 전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 전방보행차 | 후방보행차 | 수동휠체어"
"47","경상북도","121","동아의료보조기.보청기","경상북도 안동시 서동문로 68-1 (당북동)","054-858-3334","의지·보조기(교정형신발 등) | 전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 자세보조용구 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"47","경상북도","120","동양의료기상사","경상북도 영덕군 영덕읍 덕곡길 109","054-734-5524","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 전방보행차 | 수동휠체어"
"47","경상북도","119","동양의료보조기,보청기","경상북도 문경시 중앙로 68-1 (점촌동)","054-553-7127","의지·보조기(교정형신발 등) | 전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기"
"47","경상북도","118","동행전동보조기기","경상북도 포항시 남구 중앙로 136 (해도동)","010-3529-0160","전동휠체어(가군, 나군) | 의료용 스쿠터 | 수동휠체어"
"47","경상북도","117","두리메디칼","경상북도 상주시 경상대로 2801, 1층 (신봉동)","054-532-1764","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 수동휠체어"
"47","경상북도","116","디엔에이모터사이클","경상북도 울진군 울진읍 울진중앙로 41-5 (울진읍)","","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"47","경상북도","115","메디카","경상북도 안동시 중앙시장길 55, 1층 (광석동)","070-4353-0823","전동휠체어(가군, 나군) | 의료용 스쿠터 | 수동휠체어"
"47","경상북도","114","명성의료기","경상북도 구미시 금오산로 39-1, 1층 (원평동)","054-451-4456","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"47","경상북도","113","명품의료기","경상북도 상주시 동수1길 7 (무양동)","054-536-0821","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 수동휠체어"
"47","경상북도","112","명품의료기","경상북도 구미시 남문로 23 (선산읍)","054-482-5331","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 수동휠체어"
"47","경상북도","111","미래 현 컴퍼니","경상북도 안동시 광명로 212-10, 4층 (옥동, 금잔디어린이집)","054-843-8061","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 수동휠체어"
"47","경상북도","110","미래의료기","경상북도 포항시 남구 중섬로 89, 1층 (상도동, 상도신성펠리스)","054-282-2554","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"47","경상북도","109","봉화의료용품전문점","경상북도 봉화군 봉화로 1129 (봉화읍)","054-673-9388","전동휠체어(가군, 나군) | 의료용 스쿠터 | 수동휠체어"
"47","경상북도","108","봉화종합의료기","경상북도 봉화군 내성로1길 51-1 (봉화읍)","054-672-4123","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 수동휠체어"
"47","경상북도","107","부림복지용구","경상북도 포항시 남구 송림로80번길 4, 1층 (송도동)","054-293-3088","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 수동휠체어"
"47","경상북도","106","삼백의료기","경상북도 상주시 중앙로 160 (남성동)","054-536-4562","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 수동휠체어"
"47","경상북도","105","삼성의료기","경상북도 포항시 북구 용흥로 22 (용흥동)","054-248-3966","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 전방보행차 | 수동휠체어"
"47","경상북도","104","삼성의료기","경상북도 문경시 신흥로 173, 1동 1층 101호 (점촌동, 우진행복아파트)","054-556-2466","전동휠체어(가군, 나군) | 의료용 스쿠터 | 수동휠체어"
"47","경상북도","103","삼성의료기","경상북도 영주시 구성로 377, 1층 (영주동)","054-917-2224","전동휠체어(가군, 나군) | 의료용 스쿠터 | 전방보행차 | 후방보행차 | 수동휠체어"
"47","경상북도","102","삼성의료기","경상북도 예천군 시장로 119 (예천읍)","054-655-4222","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 수동휠체어"
"47","경상북도","101","삼성종합의료기","경상북도 상주시 상산로 333 (무양동)","054-534-0987","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 수동휠체어"
"47","경상북도","100","삼성현재가장기요양센터","경상북도 경산시 경안로39길 3, 1층 (중방동)","053-801-1477","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 전방보행차 | 수동휠체어"
"47","경상북도","99","상주실버의료기","경상북도 상주시 냉림2길 111, 7701동 103호 (냉림동, 냉림3,4주공아파트)","010-8753-3005","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 수동휠체어"
"47","경상북도","98","상주의료기상사","경상북도 상주시 상산로 326, 2층 (냉림동)","054-536-2346","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 수동휠체어"
"47","경상북도","97","선린의료기상사","경상북도 포항시 북구 대신로 47 (대신동)","054-248-5089","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"47","경상북도","96","선비의료기","경상북도 안동시 대안로 115, 1층 (대석동)","010-8256-3971","전동휠체어(가군, 나군) | 의료용 스쿠터 | 수동휠체어"
"47","경상북도","95","성광종합의료기","경상북도 의성군 중앙길 27 (의성읍)","054-832-9779","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기"
"47","경상북도","94","성주의료기상사","경상북도 성주군 시장길 5-2 (성주읍)","054-933-3155","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 수동휠체어"
"47","경상북도","93","성진의료기상사","경상북도 구미시 들성로15길 11, 102호 (고아읍, 아승상가)","054-458-5085","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"47","경상북도","92","세종의료기","경상북도 성주군 성주읍3길 12 (성주읍)","054-931-8675","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 전방보행차 | 수동휠체어"
"47","경상북도","91","소망의료기","경상북도 구미시 검성로 32-10, 103호 (인의동)","054-473-9925","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"47","경상북도","90","소백의료기","경상북도 영주시 지천로 169 (가흥동)","054-636-9969","전동휠체어(가군, 나군) | 의료용 스쿠터 | 수동휠체어"
"47","경상북도","89","솔보조기의료기상사","경상북도 포항시 북구 용당로 86 (대흥동)","054-281-1506","의지·보조기(교정형신발 등) | 전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"47","경상북도","88","수메디칼","경상북도 포항시 북구 새천년대로 544 (죽도동)","054-272-0681","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 전방보행차 | 수동휠체어"
"47","경상북도","87","신기의료기 동경주점","경상북도 경주시 동해안로 466, 나동 1층 (양남면)","054-773-0847","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 수동휠체어"
"47","경상북도","86","신기의료기 포항점","경상북도 포항시 남구 중앙로 125 신기의료기, 1층 (해도동)","054-277-2938","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 수동휠체어"
"47","경상북도","85","신비의료기","경상북도 청송군 대전로 173 1층 (부남면)","054-874-9987","전동휠체어(가군, 나군) | 의료용 스쿠터"
"47","경상북도","84","아이휠 구미점","경상북도 구미시 3공단1로 263-26 (임수동)","010-6602-4480","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"47","경상북도","83","안계의료기","경상북도 의성군 용기5길 43 (안계면)","054-862-1766","전동휠체어(가군, 나군) | 의료용 스쿠터"
"47","경상북도","82","안동삼성의료기","경상북도 안동시 경동로 829 (용상동, 해성빌딩)","054-843-1471","전동휠체어(가군, 나군) | 의료용 스쿠터 | 수동휠체어"
"47","경상북도","81","안동의료보조기","경상북도 안동시 전거리2길 5, 1층 (용상동)","054-822-9999","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 전방보행차 | 수동휠체어"
"47","경상북도","80","안동종합 보청기 의료기","경상북도 안동시 서동문로 113 (법상동)","054-841-9999","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 수동휠체어"
"47","경상북도","79","알톤스포츠구미봉곡점","경상북도 구미시 봉곡로 41-1 (봉곡동)","054-444-1945","전동휠체어(가군, 나군) | 의료용 스쿠터"
